Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Flow_IAT_Mean,Flow_IAT_Max,Flow_IAT_Min,Flow_IAT_Std,Fwd_IAT_Total,Fwd_IAT_Mean,Bwd_IAT_Total,Bwd_IAT_Mean,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Protocol,Label
92906,294,249,39896.72655424329,12270.519977505417,601.808460612522,53.081357583331666,776.007524266627,209.00181613659043,177.03146446262093,7409.841748404721,18604.620821240074,4307.529245028397,561.0339059520321,429.8274022085075,14959.665806190023,14075.815493614056,8786.101767750557,345.4245699321358,51.3625605392138,149.08334147082152,156.12828201267905,100.5138653469126,1,BENIGN
50811,340,152,18401.16689841867,21093.979037586563,375.4661644118073,491.3614315560715,24.878269716220736,739.0156165874363,435.94674848950746,14317.680454561134,37315.47233342393,3965.270611671947,2316.1769709869113,5983.085574496585,6042.641605079595,6966.473021733573,4490.799802909969,1480.1247483175032,463.4210127376901,714.952946524362,598.8404890552299,280.140535468313,17,BENIGN
134883,151,250,4396.510054224298,41950.02487142525,678.12768311374,430.26365767775485,629.6968095630347,1122.6151865092525,155.12373530506673,7421.100536492978,8720.494160137063,1578.3808143785434,4577.491433881595,9503.963323217547,4268.804467975451,6640.890941712861,585.8546843145531,718.0379922770907,436.4394518591013,982.0374059832749,591.5397820356336,152.9362486545461,6,DDoS
57250,384,275,27861.40630086299,43862.167359731284,487.5988885416784,344.2614240940585,260.48911481399193,173.6910380085728,273.60847611827023,8493.62685772922,30332.0631223564,1776.7278540436664,1033.373311540156,2205.9824408588174,3754.4017843524416,5430.882161713388,9422.150601165624,803.7854986541829,154.93736677559102,916.7267441323687,199.7599771964647,566.9983060848085,1,DDoS
113547,126,165,42263.786532226935,12196.840014198086,1119.1846881818558,469.4361942516366,34.802925711379174,642.778402628471,351.6170925393354,11299.647650943858,14512.506223550787,233.26092463232624,2310.8827856242106,2569.2039611137525,7183.865909196267,10999.488778489333,4127.031638373879,335.6533440173753,124.24692015000164,403.7719170692483,667.168633225901,698.2470385324903,6,DDoS
125249,301,487,39806.52303781795,27551.00319534114,1457.1176687093866,361.4332729935302,734.653019466619,36.499860481100306,499.9624885897551,19016.104639301295,39869.931936555695,79.6873149724732,2310.9048941505966,9291.572877959956,727.2348389590923,7235.1060066376585,9060.308878646285,776.0637103144097,452.7932597183929,849.3362277561613,492.8511111540278,464.4421148324832,17,WebAttack
35754,308,341,8797.400849511145,9665.032874259561,662.6701484794937,96.03804151799292,116.01565251661897,60.00318065440419,218.21037441617065,2221.765910600771,39939.96783524925,2385.5536256622877,4055.6997260567155,14632.752380139327,5667.006834928342,10829.249690767256,5562.222232339627,390.47084221611703,1.884203709157033,1065.7570287861129,192.85978020071553,331.07386670142,17,BENIGN
143483,336,8,33654.59248990271,5138.844268770849,1292.9397659586382,221.63591291829306,443.66453056192785,729.6005111928317,214.61834543584695,706.6296847904149,38793.18429682453,478.60268784105534,4124.633592943928,16683.29117186763,13047.934260620132,8149.396078247085,12078.14031690586,311.481014561365,300.688186467682,881.4792569167805,523.3711196141198,797.3308994529422,17,BENIGN
134983,434,284,11064.187958610573,45560.46904452828,853.1359796038331,36.680009141486046,222.87309490649048,454.31397424488483,421.45160133740006,12178.7458170104,26289.1923386887,970.8150702616499,3798.7544041203255,10948.962255219734,12961.901752731133,16742.846941925585,19817.63896361045,420.82615390497233,458.08587671188957,1029.8487167062103,190.7195734009958,21.861262520998682,1,DDoS
199342,234,5,10949.466350881003,41034.349836393856,244.2811409904079,195.4390537217696,56.82827773682937,1269.209875518064,402.94605251867176,18984.486924122106,14299.8788329846,4233.989230433791,1833.6162543494859,9521.242301557286,1480.3405917649097,1508.9482829219417,10949.166095026181,14.11187627286867,254.77018696427004,391.55732168929774,215.86019849361415,246.95116194211855,1,DDoS
140752,380,145,43709.885076594,38013.743345068535,1039.027885701199,371.0599068488671,44.68837610238638,907.2099161284168,365.80686498553973,19794.976494466562,40491.257789543866,2855.570927861012,369.4642558424153,7716.397340772117,5755.438185441596,11465.60134241326,12941.449378686473,859.525156882509,2.480512840217311,1250.944935904956,679.1673989085091,226.54515635436533,6,BENIGN
85896,375,101,12520.964189374496,2485.877624716364,775.017400717472,193.8352321144779,96.86757557488934,686.3601129970556,232.15158906710542,9709.076735470437,9386.418040768152,3168.528553893301,1753.9200563478305,3899.332399130244,11395.457716911655,11533.693824214595,18386.322397446515,587.3452082290364,110.21684326319269,680.0374101076051,743.945797545656,288.18186045604614,1,BENIGN
72295,8,164,13199.204958574659,42194.25319587736,979.4037196456342,165.81679355859893,61.73677604205714,617.8237028709016,162.6456209601972,9388.228340647715,14559.004141229936,938.2091748287683,3402.158094343985,2973.911956146576,6377.857228687026,7705.160345247062,7486.268350324582,1349.0466385989562,461.2983553520751,1480.9635277158075,209.22171339477782,188.32361422100962,1,BENIGN
101689,498,374,82.63686852691276,21930.30159147392,1335.6342447317809,298.08250553264565,609.6437018383388,750.8957654824493,304.7565108098395,12917.027226366663,9278.990537415018,4143.480360467644,3516.705406700491,15848.334210653073,8365.580603535582,8449.366846534707,3339.303511213805,70.65368868265656,9.494189665734792,44.695127793736965,742.8005744827227,215.08895416800743,1,BruteForce
12111,341,147,43539.91825456961,17152.63640862819,666.2475102775087,436.2300599704486,391.0251308153262,70.2538585068654,438.2354232726888,11134.913406239148,33743.08700334362,4340.030882426298,4825.351045288828,9326.882312636108,14259.087034744123,16012.620649614426,5663.11768578176,74.36844827506766,197.99510326553752,576.6699031589886,194.84508296937102,209.8533023842752,6,BruteForce
38504,129,64,39640.11091979628,27346.494233217552,1352.7546585938599,24.7440130805101,277.59921262243887,1340.2621010667833,442.0049516460847,12700.056749401656,34343.17780297932,2617.114640971504,2273.6697449041053,15816.888897321105,195.24392083803457,5649.44051969368,8061.870864883839,1329.9515407957495,395.0826184401561,278.90782793461517,98.2275556063556,407.0665203481823,1,BENIGN
133874,264,91,31385.080307779364,4613.0944740416135,1128.4968312796657,193.34974691516797,337.6032835549457,1497.4717020435978,55.14067419014878,17486.28853948099,32660.248640058977,4562.876301621421,3165.853558872049,14096.456566217563,5535.106946327726,17434.50563895195,12903.903448304207,198.70051688446844,419.2074058488167,837.8581952211396,51.28798306665263,315.8889452423727,17,BENIGN
9155,157,117,37525.774908745174,37844.49514015232,738.0213395581973,79.96213016581609,743.5126547802355,280.415816039461,214.74679162276217,14938.808081277806,20838.513196546923,4224.298296147954,2700.562444905433,3918.2234919484076,2856.0211532624835,17932.048917487133,101.71470830012339,13.21855514476269,239.32635838170637,372.3755906166829,197.48002646194348,513.2276810780022,1,BENIGN
40384,352,354,7644.825942853366,29142.63209057038,908.8009821303659,347.98177111520295,729.047691126827,189.3706175141834,232.89625614317598,9962.703964151571,5098.533259351519,3656.8895591955156,761.5866149650545,10230.629921013953,2560.90756346219,13029.855122823808,17069.130463192017,276.5816569323905,117.00939211469341,1108.842140385548,311.2709998384021,413.9489220948099,1,BENIGN
113561,358,267,22943.263549649393,9370.175338814717,495.11588745332705,53.7565556551363,573.9628016974486,223.9304205384069,488.83006839435285,9264.195957053384,45567.362267299555,3670.6455025524497,2311.400335939359,8908.13177693248,19181.213926780467,15468.511388476563,1531.1185212661107,1237.5755008954302,300.25265412539335,1323.9801348829028,742.4009621868972,150.82037263393576,17,BENIGN
48254,5,310,17593.408398071606,9452.198378463827,1475.5599766107734,332.73907153154204,708.3224900502418,994.930316769207,339.3210096060497,12810.054882836665,25435.775104210683,527.8619762803656,2728.727421898081,8506.2764465094,7537.441027932731,12278.303190672044,18014.096426881824,1206.0439833125524,132.62523774709345,324.21768683734524,197.5156097662928,648.9857582529337,6,BENIGN
22918,495,173,4734.137486537974,9253.220146055077,1004.35323294509,143.80425452815575,259.1201819321617,995.5468492916543,204.2159622137732,9141.340374184934,20407.912526063465,1354.9093524406333,4754.24053415087,10874.292431616086,10546.5008123437,10528.919319244504,18989.19607888593,516.796994156742,128.37686473996226,249.40965126967959,295.5449492359602,380.3951826807429,1,BENIGN
86981,86,47,24332.217736485458,2897.2692582191025,75.33181021997855,100.25949005487513,307.98191417658484,1273.4070017948322,14.002885106810906,9182.698057749514,29482.362173089834,335.1692518685626,1839.0298815006909,19642.533926454988,14679.099522521956,19335.22119729208,19802.15485430156,1005.3660667171795,403.99228193510953,1314.282206735433,588.6539204211398,126.81905673525631,1,BENIGN
192785,175,140,46040.945534614635,29410.532546115657,496.66663956453306,468.2399263546677,492.9011845741113,1130.2213187551174,283.12719488949875,375.3027406407711,9720.24274737338,44.397364922316996,4900.694524508809,16267.366923531368,958.4750224524032,5688.96653633791,16192.108586293483,765.8020639303834,77.97865181300993,548.2951534818734,245.1488999498888,137.66947512828645,1,DDoS
31306,290,246,2050.9529965821894,42025.39147054598,938.7385063009956,10.243763796231978,500.78262810132503,680.0376133203162,48.94191184353971,3522.579541275803,6714.184077333232,792.3893473881667,2716.077369380181,18079.063011026312,4828.04254476839,3125.311385530087,2845.6919635436507,1358.0551348704,3.7552177225934082,657.5296160889546,549.0726805852665,638.5898863307699,1,BENIGN
148718,193,149,14608.472629015005,924.0357886700606,93.9365839208673,219.4508586728949,387.95137121981105,923.154488732325,417.39052871653377,9795.847117915273,20335.708550751384,4402.555426052053,1219.921524082257,641.3096843619489,16644.634269000813,5785.33299469318,14126.279194071474,94.07097837195926,169.0508332859187,339.2445586408681,348.5018663025594,563.8795814573648,17,BruteForce
47843,311,246,10416.669763474889,2497.7820163151137,45.58744506552272,11.791869238435098,323.5229895081728,1035.5441588483318,376.5068116246107,16461.936508054863,11438.312635585535,1200.1304211212216,966.4052912088808,2849.7105175104934,17241.192357425844,12311.78088716993,4074.392599257448,1221.6369018175812,245.99600354251993,643.7191533962092,161.17373736404195,407.68972226911,1,WebAttack
121975,119,395,11945.42535060153,28659.875320512943,680.5361168964258,242.31293100406018,789.0133477289127,773.9773407249855,230.7940707941812,5610.603784206127,12290.085697404511,4850.799658996017,717.0576371285565,1741.0350214800417,7465.288903609633,3744.4095901178166,17943.585433252276,264.19201744691543,352.8351155557665,354.63710888621546,588.5768262704631,248.33480025310425,6,BENIGN
97601,218,487,45426.305866374794,40983.809485033315,505.70836774207834,251.0226415194147,657.7932827635909,718.7199668329387,215.17617899130818,10476.736490966423,44636.32324014862,2986.8577068064697,2270.1350241615305,5301.458551052269,7503.483377038847,18180.840162364966,6338.952453850341,593.5151371733214,390.77651354454,1002.2318865449297,26.495872518563868,371.1150192536754,17,BENIGN
108512,427,476,23430.049259002793,16370.607583903247,663.0649259694172,161.50957322597876,350.8092573209959,971.1951940075534,448.77214381881555,6931.993590946682,26584.88294157266,1187.0551796858172,119.41288464672692,8865.755214734678,15140.36857340655,8249.936793274584,6542.651581730072,296.01615563780115,332.09608635568145,753.3258545953299,237.40618593301824,511.0044120247445,17,BENIGN
148443,458,5,23341.655676343948,17513.23922044572,401.4130317212077,66.9487269849868,583.1975194054569,840.6370779737241,144.94071685864606,2140.839591314801,24225.10630973522,2486.15688661758,2230.775963741178,12858.962290734997,5908.453832729884,17006.75942192228,18353.889385338185,1056.8954702952672,313.6279312781464,1184.2100644847342,288.16432363886105,704.029442356464,6,BENIGN
112472,414,465,38040.75334064135,29837.507549963957,255.42944294504156,188.81738132950318,219.30154613570528,969.4740349505064,125.26096109127863,19168.054737272447,34505.03172705701,1096.2550186778767,4942.139413858172,10041.583762417711,2350.7106819885616,5022.269063349893,274.4891049662541,1020.706007832354,333.2086124373981,475.9648929402687,369.2835127151706,446.9149548045893,1,BENIGN
134121,114,184,7766.885590046044,13746.933811751142,1036.8236019007031,336.45920702635044,84.63461435867725,923.1536132054122,469.6595189800553,17100.74371149352,47582.25087246931,4919.883817353687,3353.8329106541105,18068.519102517137,5158.133650309263,6297.708683900813,3887.3833681565598,826.3674265315501,136.49173227296842,763.3365730339663,545.4960394210308,225.00455934513136,1,DDoS
163688,466,20,24388.904437297537,1379.0878855803223,776.7109632390227,391.4155085135851,285.1826653144288,1081.6028751653455,404.8136725399878,1615.9238681147829,5698.708367081148,4236.477654540914,3801.332744790019,18800.126379932582,7753.0211853991395,1231.506773591307,8444.426008603466,1050.2629248374462,191.79830015931935,396.6897512359303,370.2269703778993,38.978232181315484,1,BENIGN
104727,145,425,21527.761445346932,36774.664479174724,308.2297747615566,265.844550591683,325.3633760980984,967.7772280864854,410.4921709405301,14409.755886242277,41693.374898751936,132.1677051228632,603.8368996841301,3312.242976389305,1053.5721448060142,5192.4654591022,14017.424130530757,962.951523100964,308.6018139987827,1402.366156067481,477.48766926754195,144.48676945380876,6,BENIGN
113893,26,46,29865.688992805473,31301.21315142558,486.18824512739747,295.32736282543806,18.147014025733288,784.4163047915282,98.40171332368683,6984.219091932129,29242.55707540551,4738.932381305888,2370.773298835553,17065.612759282463,9578.818281461494,9831.760688317863,12954.84765923426,1166.8986629695594,33.71975951663246,787.6841450087436,478.64436734216474,521.8912084266578,17,PortScan
21932,136,12,49977.90727735941,29058.76215283017,891.7937824183556,101.10756919120169,652.7596413005374,1025.877248813736,72.50469972403627,19897.25365088276,7393.6511552106795,3605.6044714071336,1438.2532741183124,9660.357970065355,14802.750180327841,18925.431508578684,13391.54338459131,366.7159104229176,148.36734968385997,268.4591195137352,301.7509616673261,132.54738862520531,1,BENIGN
118796,303,70,38483.97225939825,37097.122243141566,117.62172892599199,144.37783628059708,290.55875489939933,679.7281281262877,13.988745358750315,6082.850470588105,14927.751002580682,412.8238788543704,4471.546664665257,9093.922952781817,10279.765438164428,7808.614329135389,17601.640347929177,649.0797962616736,203.8030534340689,416.42083222294326,747.5071562749853,387.82394474904345,6,BENIGN
30855,232,17,19923.39186572049,33777.780336223776,229.70498380660752,81.78590941612686,466.4324417952169,370.0901266991756,119.28371295042133,4812.831984983868,24169.834681590502,3353.5180938859016,914.6494353494235,15709.540002267135,1447.1878568849943,12812.89039569275,2429.3979417421997,235.92352873780078,267.18690074411404,133.52392654484962,764.9037955467719,560.6692373037264,6,DDoS
193506,369,371,41386.274961088646,10333.805309507141,119.13595012001127,125.39837965230106,63.80073388040999,12.113147999534036,387.32105536544805,11379.416438692833,34589.739514413406,3234.9865631304615,2299.0793024123423,1908.153155445288,8808.591130605711,8582.81684350232,10448.01230741322,650.094410688089,243.7545715731196,51.44583344062276,467.57145285510035,250.03879661547305,1,BENIGN
175088,76,147,8576.882747458385,17656.42829482039,1220.352825744037,113.21850333254035,144.12247885671425,844.3465792473064,120.77917096331073,16710.76695869692,12206.090145977265,1094.7249402921097,2944.3581145447324,17655.737892011974,14181.003114776226,983.4974228204276,14512.299005158746,1055.5207096163085,359.3478071988429,793.6235208452997,61.99424983486837,536.9391823967925,6,DDoS
8400,475,154,1571.6611311325582,6349.201576847318,1131.0897574858939,260.20494440922755,712.3065116354102,890.0762876468751,364.8225385138432,3890.75149280497,26790.452891832734,3792.4750533378706,2575.065046976878,13433.723923224914,1171.3521132638966,10095.475886639219,12726.007674054048,1040.172829568684,237.2399110328141,512.3131545631518,395.4464135834689,466.9522890100158,1,Infiltration
118858,328,304,10262.196204590438,6536.357820223157,1132.436268500093,281.781689139574,488.90658466682663,1458.3529575158143,126.70222441834333,14202.585255900658,34265.1142080515,436.2364518615226,4152.915204572333,17511.469072777058,1206.3453226405015,1364.9772517432211,8971.799257585957,1067.0460859094649,452.1608619286695,1446.0224483378565,151.61336480123572,353.9565900080744,1,BruteForce
174714,345,108,17053.55722790727,33825.97753050913,1077.3247617792817,472.5287629899307,760.475819885536,548.6027178004706,198.25095647738516,1275.0613336653776,22492.16346729056,2447.736460975008,1164.9513248850055,19889.827675267075,7418.322049587843,17679.813495720842,352.1205715845577,470.0636176800912,190.77885273405624,265.28378057861147,389.15554488895845,718.3101557129875,1,BENIGN
16151,302,236,25553.508835105018,42937.07534377579,1007.3842812681052,98.58975290366,799.006277341097,597.2585318141845,491.5979826657928,18382.748125054422,43164.995459896774,50.60611260827652,1893.1816410142192,10384.188824527204,3907.3296428329445,15073.087390920733,1218.4407903012138,996.6988209484765,263.160481381902,1192.9298525780484,154.84410782634075,555.1868178898178,17,BENIGN
183479,452,308,30775.700570032932,48138.492563863896,720.7179539134808,321.1961793705865,300.62879168981004,310.68137619986345,123.16105391078365,1667.4445771386106,43486.00923173618,4843.718706984838,3962.500639904023,1910.580848283133,18696.268018255323,7604.096851484705,2387.6371238081942,557.5248161875179,2.601984411411372,480.7974488674251,564.564920290863,291.6746413562973,6,BENIGN
67690,289,352,45534.75557486036,31435.938521594748,966.9944636256013,408.8123752247739,242.5484359462033,115.09609990360964,188.80894302183555,18288.91595806604,23587.491760258243,3758.0665952527697,2645.076344566656,3372.1510654711856,11631.058638757466,12822.362390516231,6871.122779178918,1417.2931486965244,155.92850026664848,343.07070522747074,68.94115045274229,644.3903041528056,17,Infiltration
5499,1,70,25517.20777704536,9245.8611018798,67.15871663408223,280.5604904277432,687.3930638514819,1161.4786943639936,151.24250305214161,9841.604626581422,48648.99294940409,795.1015287221204,2016.565754383307,6506.183938958483,5753.634734123865,2284.961698500975,2361.892518816266,521.6158851617047,433.41991567968216,1454.758860311948,762.8767407347597,591.791260264889,1,WebAttack
7295,147,183,25088.71844905518,5327.234755174089,935.9819897586091,128.24682259803677,798.8960844947761,382.02478586559425,55.70286817867114,8989.4177002786,3871.6961110318207,1709.0285257164637,156.9181485767092,2115.8811955874557,14098.486815007867,14065.971989904885,8527.38543812154,908.4971687261382,167.4546209035495,1205.8391321311908,160.3238320995154,634.3887525789906,6,BENIGN
121885,287,250,2559.6383406579575,40651.90602826105,1169.037781249947,132.0125647799801,505.5647812148036,917.2682429347565,245.45717692328165,19467.47623603251,267.7826783145374,803.6513266630732,3769.393265837891,16316.069431448508,7504.831736672983,16463.511559379815,3581.053391805732,1127.7171141463423,127.33998033289853,949.6251282535441,530.2217871591502,514.5600065175906,1,Botnet
127071,464,228,1793.8320551783793,28958.885994181965,755.5339569727414,20.587273482428955,637.1368743966602,1034.7818229627674,189.96664100316815,19808.16434507947,19095.34636381556,3833.320703182444,4861.188569054134,5972.513628103731,2650.99173113641,16443.82568833778,15585.53228854886,1360.5470692492484,272.2249442586686,1048.7103454633907,733.9850688299441,306.5996395924014,6,BENIGN
60040,142,102,27580.440097722785,30933.336799635308,542.694859356583,153.41666904769235,626.4879577581432,712.1426640645551,347.74865581783274,13021.05361292219,30094.743362488214,295.4227308131481,3105.232177347665,19518.92945099631,4752.272274573172,5721.337076428584,17431.03745807719,662.5136191463273,40.28631912259416,1487.1583975273788,202.06961961732966,282.11991990539394,1,BENIGN
13183,53,75,21937.02173175481,39084.031333297724,423.3658348534589,372.55723582268666,287.4950680345398,1315.7646484105155,408.97967892882156,2586.029872548118,31497.087856738075,4202.192871163007,4284.140691237085,14066.699067040521,12858.51821634292,5311.7365957726915,7799.053684283835,547.1228112303193,266.2709606935492,893.8790391490812,747.7660347345184,525.0503318036152,6,BENIGN
161371,304,417,41967.06072926592,35178.697525235955,967.7750547415029,24.71136084634808,461.5449523043843,671.2543130597959,272.58060753332364,10148.09320882129,23874.642241062047,4711.0394978398135,2589.2099585426813,3509.935886598375,1047.0033588798633,10451.883873658437,10231.521988659619,650.7419812217177,152.52923332285198,161.83167170237053,313.99635919991675,109.06550633368641,1,BENIGN
144946,69,446,8075.9452563566665,41731.18973016203,1042.273785958564,110.4283459699105,667.2802683050498,434.51384833223005,17.066014621581093,10606.803864065465,6331.677330708244,3383.463086088693,1166.0880174625893,9547.050806531608,5461.053910560794,19357.054630500475,19070.389868803224,492.3075638091734,192.16834204731938,106.65052878505824,768.6219997158091,656.8319086463678,1,BruteForce
117336,361,216,1297.3345227466275,2857.88457772093,1307.7417237951884,353.4100167673592,552.050531627539,1345.0631292128173,309.84225576112607,10313.20624129943,8607.826337215922,1065.6142845571694,82.0661001333759,9364.340221584756,4174.14643806707,18414.4334032414,10714.800029418922,984.3474902002979,395.89113716423526,1003.2440984360715,777.2342672169478,299.4166302784681,17,BENIGN
33711,90,407,22479.486458109786,37388.65580548791,520.0777828668762,391.5431298486154,21.825232115720418,1293.7307835324352,28.63997428044866,11411.362178474194,42622.184394215255,1801.0903889719405,3270.457355274046,9875.607583755995,4030.690862423875,7224.787711031837,19901.513584710065,1399.7479783727902,331.32004528844504,989.8257044484709,154.52352453004562,506.1457315456114,17,BruteForce
6539,446,399,11912.05390977526,42550.095228238664,1156.9607380045225,228.20388662090227,272.68100677353914,254.41952114385538,308.56180547591345,423.5580401980938,43408.765473789135,2386.7221341698473,2470.613152758741,10737.038854326565,13658.420615399662,15607.59864835173,2851.198563904172,197.84579966915646,223.60694046879757,1124.778951537352,665.7144328601883,401.75581237206734,6,Infiltration
185423,220,411,2528.2379482749307,14342.4453707928,846.4201780421135,349.3390949008458,119.85817879271126,48.681917347342214,342.8299446853251,14238.984265336523,33727.53703924994,3023.5192362390667,3912.6697539671313,671.9029922387307,16518.080165919746,18430.289393624575,17245.906147728,845.7738765075338,289.1806402293848,172.0803080465945,158.76970520267247,417.8645611595998,6,BruteForce
193339,450,203,36243.684428039065,32040.34133596298,1325.4263711103379,194.58813215879113,190.21290860204107,144.07847896093483,99.68604618114169,14262.26632396211,33244.47681671623,3343.6467859686254,3476.4652630021696,13741.707458585288,14320.173495204532,5255.48299106622,9949.088023432578,1347.4966007868932,383.66251890479435,1417.9043893852058,185.02029316320986,591.7148862300709,17,BENIGN
180426,498,192,5624.070347864511,15742.395088656756,796.4400413604749,80.79670926703963,724.8641346056039,436.9556238451874,409.85372821216373,2353.6220147988643,29924.338188587593,2771.519361879095,4939.882317350758,9769.475917004444,12918.099037852238,16614.39820957865,464.05508388086645,159.17067153746615,373.14608885289795,831.2260367268608,71.88057069860163,503.2026926687776,1,PortScan
127063,192,249,30435.559025388196,47900.65477079858,781.2684443129712,199.67659726793036,34.33016468406068,1458.6671045951489,455.6314806554502,11426.276876793725,10226.001696529212,1757.2182901884569,2556.4597912260783,15829.759707430545,18329.870918639102,5394.517756838072,19444.736599372576,745.8594620417585,93.47553356503802,977.837726321611,129.44687246605147,203.9956457348422,1,BENIGN
134629,454,499,14088.435020836114,1719.5074431534126,871.0368513469546,290.4039422813683,179.74156600972938,842.1890682096293,406.730395092796,11388.805589593703,21469.70994296917,4454.695485543951,2141.602200468317,16316.22398654559,1177.2636846816938,6898.4784114498525,19301.307515869725,1299.1920978320647,151.15869177760317,61.930051233414055,507.6140797564508,64.00961548187155,6,PortScan
39360,63,242,8716.12771523335,29010.652549456103,1126.4798791622272,474.07858764459223,251.107635029394,566.1599807236106,153.24948591582898,13664.885882798482,34825.143108022596,407.87889803177325,1440.8310503020818,4649.175683734763,3357.986888665052,4016.4727824725455,7671.584095255914,1351.6737954510027,174.7702285520466,1441.851579628205,362.15592039117024,672.9860835554064,6,BENIGN
134272,73,465,19018.58856981991,8366.852175123278,1447.3888134544068,35.306725092249984,495.4228372132839,1334.1869809729922,293.7348632103716,1753.6839580948676,26908.8883729666,2331.8140151632315,2389.5378460384595,1016.0377812142171,8293.993044853938,10166.241991500634,19083.30000100724,776.3847201178455,94.58360271249721,848.2618546284834,633.8006685492239,708.4907894277269,1,DDoS
179047,161,179,40082.21652233654,35625.399248599075,119.60939778149083,254.18965282863533,429.61084361826306,685.1731339029644,457.49275944642267,12548.740979958622,1027.1586693494492,3878.048627498936,4365.628675833381,14079.515429440835,7455.3083536423155,16874.05234051176,2828.782748348529,47.17830785689901,7.068565549145793,849.4110383619966,268.9374677871646,135.77474366926836,17,PortScan
22357,169,437,19635.074166383405,8835.71965676217,89.61755756261557,165.13096932715146,178.52423886844196,479.7055563175215,161.0116983852021,5651.001417389507,47682.484655332904,305.3024537917131,221.77423170078893,19556.367629854292,8366.85154323082,10584.64014183847,13605.401721002438,167.40237585745427,87.80966712561728,1415.8974211832658,775.0565310043418,251.0342682010283,6,PortScan
120121,89,462,37550.94397809223,11807.39393182296,1406.9500027369343,254.64753544407057,135.5716484424078,1412.4170978310294,410.19388331044706,10164.70966039863,42256.321023349956,3526.970748839695,4889.721235958082,8960.826832288976,4137.033551803694,2512.628193377296,3846.6604478878126,884.2079504094382,404.31391921366213,1394.7317654936644,44.648669951402844,229.4621936357272,1,WebAttack
78505,176,219,6318.040525117577,24743.822011735618,799.5146820221271,12.963748240889307,193.25443750391446,1275.7813226270903,5.728090499586565,15477.804876446331,13101.196204075919,4098.738402143872,4966.602899595912,5229.275551392236,2998.5712784487646,5072.929847932041,4940.478254333205,194.54932363485398,273.4143052448431,338.24490180769004,55.03408374994098,750.2716057884231,6,BENIGN
3869,269,82,38649.932412270704,45746.00575234406,926.2054917047348,157.19965199608907,404.5110532278162,1267.065879374967,2.8197046895534585,14127.636430442115,30861.300864798177,3304.495661336734,2993.1286791536295,3175.6042969404452,10188.773016683981,11279.094252262712,15588.955369680081,232.63248759779347,171.48735546660325,1397.3372446398346,562.5930445604182,167.79801863489726,17,BENIGN
193207,73,92,11884.8195790871,10625.132888791144,728.811166376146,410.1142056159755,220.58633964040672,773.3042671448176,380.09611850914473,2422.115202675968,46169.64524803657,65.67152448450462,1664.405576440053,5784.539667942172,18561.769956135187,11684.589738632676,7553.388110460246,1160.4544756953496,304.5638783691029,1107.5657211762916,710.5934135534235,137.39868951936646,6,BENIGN
51108,245,435,33885.7868379492,7254.7890548492705,149.549604385137,277.4169251934641,758.3439887781392,1186.2632142350278,380.96234348143344,11844.13650296566,4890.949504471204,901.504998633899,1123.0143519268988,6591.995049860423,7845.469552374841,11559.272775720152,152.47878154413738,1128.5311672774956,370.1772285480491,38.162083723812,637.4226523491488,149.56164704981822,1,BENIGN
113296,77,175,28310.78866430777,37960.89275110883,1154.4531738438131,225.84066391524257,373.7728510359338,277.2365053041823,394.6996167382946,19383.874792267736,25201.17109175536,1711.2232813808619,1389.687074467545,8506.301131517566,876.6307502493664,1586.2196754990084,8290.626099669935,1265.731411543953,177.85946372741046,367.3662916201241,394.4045848541964,585.2459949945447,17,BENIGN
95179,159,239,46460.77862472378,25055.94564007985,1123.3647211819944,143.47701078595446,51.742833152986464,864.102206758803,465.083392106193,3177.550274833295,22866.526989730097,1169.2164881545916,260.02607825980954,13125.372108131001,14126.285184361595,15086.233058063346,4569.10571945286,167.54535339409745,233.57134592595227,625.3404167524551,219.36488223749092,710.9757761759478,1,BENIGN
91272,489,260,19396.759772866935,45593.666363469485,474.4379490242899,149.7232188728866,584.7667926401235,1475.9304250428431,59.83524959832182,17065.49640012203,20569.22976364826,4813.2980489969095,2380.8036828319605,5499.60296880053,5829.187061488227,18193.092569830682,13669.764972030242,305.2358728342584,33.04239511838768,878.4054587035746,15.693965797248376,317.7270914534481,17,BruteForce
39467,459,391,3354.9511822803,7373.397130134123,466.2964753903166,192.16761536170165,266.43200412614675,443.5280614717629,116.76050750686049,14065.83420704785,41795.871583756954,3258.317976654854,296.0481116133851,1066.9864312000855,4909.449196024792,10234.853007211503,3897.029447502771,1251.1125304893894,298.9481775700271,1054.9812984281466,410.01390586622165,113.18352397125362,1,Botnet
24328,324,365,1006.8165032850826,32314.098256500813,1258.3836575492226,417.94978427231564,524.5237009863068,1193.584970579036,451.95873526652997,15491.366092549704,19094.24272020312,1485.5578158005,3595.1863317318666,7496.908300875755,6491.9174339522615,14390.644271098665,16846.648033445148,1084.4205369597103,178.84714068054012,323.21348699578,383.13077686087485,470.6489879396303,6,BENIGN
